folder,filename,tifinagh_char,french_meaning,image_path
18,1013_2.png,ⵓ,u,Tifinagh-MNIST\18\1013_2.png
18,1014_2.png,ⵓ,u,Tifinagh-MNIST\18\1014_2.png
18,1015_2.png,ⵓ,u,Tifinagh-MNIST\18\1015_2.png
18,1016_2.png,ⵓ,u,Tifinagh-MNIST\18\1016_2.png
18,1017_2.png,ⵓ,u,Tifinagh-MNIST\18\1017_2.png
18,1018_2.png,ⵓ,u,Tifinagh-MNIST\18\1018_2.png
18,1019_2.png,ⵓ,u,Tifinagh-MNIST\18\1019_2.png
18,1020_2.png,ⵓ,u,Tifinagh-MNIST\18\1020_2.png
18,1021_2.png,ⵓ,u,Tifinagh-MNIST\18\1021_2.png
18,1022_2.png,ⵓ,u,Tifinagh-MNIST\18\1022_2.png
18,1023_2.png,ⵓ,u,Tifinagh-MNIST\18\1023_2.png
18,1024_2.png,ⵓ,u,Tifinagh-MNIST\18\1024_2.png
18,1025_2.png,ⵓ,u,Tifinagh-MNIST\18\1025_2.png
18,1026_2.png,ⵓ,u,Tifinagh-MNIST\18\1026_2.png
18,1027_2.png,ⵓ,u,Tifinagh-MNIST\18\1027_2.png
18,1028_2.png,ⵓ,u,Tifinagh-MNIST\18\1028_2.png
18,1029_2.png,ⵓ,u,Tifinagh-MNIST\18\1029_2.png
18,1030_2.png,ⵓ,u,Tifinagh-MNIST\18\1030_2.png
18,1031_2.png,ⵓ,u,Tifinagh-MNIST\18\1031_2.png
18,1032_2.png,ⵓ,u,Tifinagh-MNIST\18\1032_2.png
18,1033_2.png,ⵓ,u,Tifinagh-MNIST\18\1033_2.png
18,1034_2.png,ⵓ,u,Tifinagh-MNIST\18\1034_2.png
18,1035_2.png,ⵓ,u,Tifinagh-MNIST\18\1035_2.png
18,1036_2.png,ⵓ,u,Tifinagh-MNIST\18\1036_2.png
18,1037_2.png,ⵓ,u,Tifinagh-MNIST\18\1037_2.png
18,1038_2.png,ⵓ,u,Tifinagh-MNIST\18\1038_2.png
18,1039_2.png,ⵓ,u,Tifinagh-MNIST\18\1039_2.png
18,1040_2.png,ⵓ,u,Tifinagh-MNIST\18\1040_2.png
18,1041_2.png,ⵓ,u,Tifinagh-MNIST\18\1041_2.png
18,1042_2.png,ⵓ,u,Tifinagh-MNIST\18\1042_2.png
18,1043_2.png,ⵓ,u,Tifinagh-MNIST\18\1043_2.png
18,1044_2.png,ⵓ,u,Tifinagh-MNIST\18\1044_2.png
18,1045_2.png,ⵓ,u,Tifinagh-MNIST\18\1045_2.png
18,1046_2.png,ⵓ,u,Tifinagh-MNIST\18\1046_2.png
18,1047_2.png,ⵓ,u,Tifinagh-MNIST\18\1047_2.png
18,1048_2.png,ⵓ,u,Tifinagh-MNIST\18\1048_2.png
18,1049_2.png,ⵓ,u,Tifinagh-MNIST\18\1049_2.png
18,1050_2.png,ⵓ,u,Tifinagh-MNIST\18\1050_2.png
18,1051_2.png,ⵓ,u,Tifinagh-MNIST\18\1051_2.png
18,1052_2.png,ⵓ,u,Tifinagh-MNIST\18\1052_2.png
18,1053_2.png,ⵓ,u,Tifinagh-MNIST\18\1053_2.png
18,1054_2.png,ⵓ,u,Tifinagh-MNIST\18\1054_2.png
18,1055_2.png,ⵓ,u,Tifinagh-MNIST\18\1055_2.png
18,1056_2.png,ⵓ,u,Tifinagh-MNIST\18\1056_2.png
18,1057_2.png,ⵓ,u,Tifinagh-MNIST\18\1057_2.png
18,1058_2.png,ⵓ,u,Tifinagh-MNIST\18\1058_2.png
18,1059_2.png,ⵓ,u,Tifinagh-MNIST\18\1059_2.png
18,1060_2.png,ⵓ,u,Tifinagh-MNIST\18\1060_2.png
18,1061_2.png,ⵓ,u,Tifinagh-MNIST\18\1061_2.png
18,1062_2.png,ⵓ,u,Tifinagh-MNIST\18\1062_2.png
18,1063_2.png,ⵓ,u,Tifinagh-MNIST\18\1063_2.png
18,1064_2.png,ⵓ,u,Tifinagh-MNIST\18\1064_2.png
18,1065_2.png,ⵓ,u,Tifinagh-MNIST\18\1065_2.png
18,1066_2.png,ⵓ,u,Tifinagh-MNIST\18\1066_2.png
18,1067_2.png,ⵓ,u,Tifinagh-MNIST\18\1067_2.png
18,1068_2.png,ⵓ,u,Tifinagh-MNIST\18\1068_2.png
18,1069_2.png,ⵓ,u,Tifinagh-MNIST\18\1069_2.png
18,1070_2.png,ⵓ,u,Tifinagh-MNIST\18\1070_2.png
18,1071_2.png,ⵓ,u,Tifinagh-MNIST\18\1071_2.png
18,1072_2.png,ⵓ,u,Tifinagh-MNIST\18\1072_2.png
18,1073_2.png,ⵓ,u,Tifinagh-MNIST\18\1073_2.png
18,1074_2.png,ⵓ,u,Tifinagh-MNIST\18\1074_2.png
18,1075_2.png,ⵓ,u,Tifinagh-MNIST\18\1075_2.png
18,1076_2.png,ⵓ,u,Tifinagh-MNIST\18\1076_2.png
18,1077_2.png,ⵓ,u,Tifinagh-MNIST\18\1077_2.png
18,1078_2.png,ⵓ,u,Tifinagh-MNIST\18\1078_2.png
18,1079_2.png,ⵓ,u,Tifinagh-MNIST\18\1079_2.png
18,1080_2.png,ⵓ,u,Tifinagh-MNIST\18\1080_2.png
18,1081_2.png,ⵓ,u,Tifinagh-MNIST\18\1081_2.png
18,1082_2.png,ⵓ,u,Tifinagh-MNIST\18\1082_2.png
18,1083_2.png,ⵓ,u,Tifinagh-MNIST\18\1083_2.png
18,1084_2.png,ⵓ,u,Tifinagh-MNIST\18\1084_2.png
18,1085_2.png,ⵓ,u,Tifinagh-MNIST\18\1085_2.png
18,1086_2.png,ⵓ,u,Tifinagh-MNIST\18\1086_2.png
18,1087_2.png,ⵓ,u,Tifinagh-MNIST\18\1087_2.png
18,1088_2.png,ⵓ,u,Tifinagh-MNIST\18\1088_2.png
18,1089_2.png,ⵓ,u,Tifinagh-MNIST\18\1089_2.png
18,1090_2.png,ⵓ,u,Tifinagh-MNIST\18\1090_2.png
18,1091_2.png,ⵓ,u,Tifinagh-MNIST\18\1091_2.png
18,1092_2.png,ⵓ,u,Tifinagh-MNIST\18\1092_2.png
18,1093_2.png,ⵓ,u,Tifinagh-MNIST\18\1093_2.png
18,1094_2.png,ⵓ,u,Tifinagh-MNIST\18\1094_2.png
18,1095_2.png,ⵓ,u,Tifinagh-MNIST\18\1095_2.png
18,1096_2.png,ⵓ,u,Tifinagh-MNIST\18\1096_2.png
18,1097_2.png,ⵓ,u,Tifinagh-MNIST\18\1097_2.png
18,1098_2.png,ⵓ,u,Tifinagh-MNIST\18\1098_2.png
18,1099_2.png,ⵓ,u,Tifinagh-MNIST\18\1099_2.png
18,1100_2.png,ⵓ,u,Tifinagh-MNIST\18\1100_2.png
18,1101_2.png,ⵓ,u,Tifinagh-MNIST\18\1101_2.png
18,1102_2.png,ⵓ,u,Tifinagh-MNIST\18\1102_2.png
18,1103_2.png,ⵓ,u,Tifinagh-MNIST\18\1103_2.png
18,1104_2.png,ⵓ,u,Tifinagh-MNIST\18\1104_2.png
18,1105_2.png,ⵓ,u,Tifinagh-MNIST\18\1105_2.png
18,1106_2.png,ⵓ,u,Tifinagh-MNIST\18\1106_2.png
18,1107_2.png,ⵓ,u,Tifinagh-MNIST\18\1107_2.png
18,1108_2.png,ⵓ,u,Tifinagh-MNIST\18\1108_2.png
18,1109_2.png,ⵓ,u,Tifinagh-MNIST\18\1109_2.png
18,1110_2.png,ⵓ,u,Tifinagh-MNIST\18\1110_2.png
18,1111_2.png,ⵓ,u,Tifinagh-MNIST\18\1111_2.png
18,1112_2.png,ⵓ,u,Tifinagh-MNIST\18\1112_2.png
18,1113_2.png,ⵓ,u,Tifinagh-MNIST\18\1113_2.png
18,1114_2.png,ⵓ,u,Tifinagh-MNIST\18\1114_2.png
18,1115_2.png,ⵓ,u,Tifinagh-MNIST\18\1115_2.png
18,1116_2.png,ⵓ,u,Tifinagh-MNIST\18\1116_2.png
18,1117_2.png,ⵓ,u,Tifinagh-MNIST\18\1117_2.png
18,1118_2.png,ⵓ,u,Tifinagh-MNIST\18\1118_2.png
18,1119_2.png,ⵓ,u,Tifinagh-MNIST\18\1119_2.png
18,1120_2.png,ⵓ,u,Tifinagh-MNIST\18\1120_2.png
18,1121_2.png,ⵓ,u,Tifinagh-MNIST\18\1121_2.png
18,1122_2.png,ⵓ,u,Tifinagh-MNIST\18\1122_2.png
18,1123_2.png,ⵓ,u,Tifinagh-MNIST\18\1123_2.png
18,1124_2.png,ⵓ,u,Tifinagh-MNIST\18\1124_2.png
18,1125_2.png,ⵓ,u,Tifinagh-MNIST\18\1125_2.png
18,1126_2.png,ⵓ,u,Tifinagh-MNIST\18\1126_2.png
18,1127_2.png,ⵓ,u,Tifinagh-MNIST\18\1127_2.png
18,1128_2.png,ⵓ,u,Tifinagh-MNIST\18\1128_2.png
18,1129_2.png,ⵓ,u,Tifinagh-MNIST\18\1129_2.png
18,1130_2.png,ⵓ,u,Tifinagh-MNIST\18\1130_2.png
18,1131_2.png,ⵓ,u,Tifinagh-MNIST\18\1131_2.png
18,1132_2.png,ⵓ,u,Tifinagh-MNIST\18\1132_2.png
18,1133_2.png,ⵓ,u,Tifinagh-MNIST\18\1133_2.png
18,1134_2.png,ⵓ,u,Tifinagh-MNIST\18\1134_2.png
18,1135_2.png,ⵓ,u,Tifinagh-MNIST\18\1135_2.png
18,1136_2.png,ⵓ,u,Tifinagh-MNIST\18\1136_2.png
18,1137_2.png,ⵓ,u,Tifinagh-MNIST\18\1137_2.png
18,1138_2.png,ⵓ,u,Tifinagh-MNIST\18\1138_2.png
18,1139_2.png,ⵓ,u,Tifinagh-MNIST\18\1139_2.png
18,1140_2.png,ⵓ,u,Tifinagh-MNIST\18\1140_2.png
18,1141_2.png,ⵓ,u,Tifinagh-MNIST\18\1141_2.png
18,1142_2.png,ⵓ,u,Tifinagh-MNIST\18\1142_2.png
18,1143_2.png,ⵓ,u,Tifinagh-MNIST\18\1143_2.png
18,1144_2.png,ⵓ,u,Tifinagh-MNIST\18\1144_2.png
18,1145_2.png,ⵓ,u,Tifinagh-MNIST\18\1145_2.png
18,1146_2.png,ⵓ,u,Tifinagh-MNIST\18\1146_2.png
18,1147_2.png,ⵓ,u,Tifinagh-MNIST\18\1147_2.png
18,1148_2.png,ⵓ,u,Tifinagh-MNIST\18\1148_2.png
18,1149_2.png,ⵓ,u,Tifinagh-MNIST\18\1149_2.png
18,1150_2.png,ⵓ,u,Tifinagh-MNIST\18\1150_2.png
18,1151_2.png,ⵓ,u,Tifinagh-MNIST\18\1151_2.png
18,1152_2.png,ⵓ,u,Tifinagh-MNIST\18\1152_2.png
18,1153_2.png,ⵓ,u,Tifinagh-MNIST\18\1153_2.png
18,1154_2.png,ⵓ,u,Tifinagh-MNIST\18\1154_2.png
18,1155_2.png,ⵓ,u,Tifinagh-MNIST\18\1155_2.png
18,1156_2.png,ⵓ,u,Tifinagh-MNIST\18\1156_2.png
18,1157_2.png,ⵓ,u,Tifinagh-MNIST\18\1157_2.png
18,1158_2.png,ⵓ,u,Tifinagh-MNIST\18\1158_2.png
18,1159_2.png,ⵓ,u,Tifinagh-MNIST\18\1159_2.png
18,1160_2.png,ⵓ,u,Tifinagh-MNIST\18\1160_2.png
18,1161_2.png,ⵓ,u,Tifinagh-MNIST\18\1161_2.png
18,1162_2.png,ⵓ,u,Tifinagh-MNIST\18\1162_2.png
18,1163_2.png,ⵓ,u,Tifinagh-MNIST\18\1163_2.png
18,1164_2.png,ⵓ,u,Tifinagh-MNIST\18\1164_2.png
18,1165_2.png,ⵓ,u,Tifinagh-MNIST\18\1165_2.png
18,1166_2.png,ⵓ,u,Tifinagh-MNIST\18\1166_2.png
18,1167_2.png,ⵓ,u,Tifinagh-MNIST\18\1167_2.png
18,1168_2.png,ⵓ,u,Tifinagh-MNIST\18\1168_2.png
18,1169_2.png,ⵓ,u,Tifinagh-MNIST\18\1169_2.png
18,1170_2.png,ⵓ,u,Tifinagh-MNIST\18\1170_2.png
18,1171_2.png,ⵓ,u,Tifinagh-MNIST\18\1171_2.png
18,1172_2.png,ⵓ,u,Tifinagh-MNIST\18\1172_2.png
18,1173_2.png,ⵓ,u,Tifinagh-MNIST\18\1173_2.png
18,1174_2.png,ⵓ,u,Tifinagh-MNIST\18\1174_2.png
18,1175_2.png,ⵓ,u,Tifinagh-MNIST\18\1175_2.png
18,1176_2.png,ⵓ,u,Tifinagh-MNIST\18\1176_2.png
18,1177_2.png,ⵓ,u,Tifinagh-MNIST\18\1177_2.png
18,1178_2.png,ⵓ,u,Tifinagh-MNIST\18\1178_2.png
18,1179_2.png,ⵓ,u,Tifinagh-MNIST\18\1179_2.png
18,1180_2.png,ⵓ,u,Tifinagh-MNIST\18\1180_2.png
18,1181_2.png,ⵓ,u,Tifinagh-MNIST\18\1181_2.png
18,1182_2.png,ⵓ,u,Tifinagh-MNIST\18\1182_2.png
18,1183_2.png,ⵓ,u,Tifinagh-MNIST\18\1183_2.png
18,1184_2.png,ⵓ,u,Tifinagh-MNIST\18\1184_2.png
18,1185_2.png,ⵓ,u,Tifinagh-MNIST\18\1185_2.png
18,1186_2.png,ⵓ,u,Tifinagh-MNIST\18\1186_2.png
18,1187_2.png,ⵓ,u,Tifinagh-MNIST\18\1187_2.png
18,1188_2.png,ⵓ,u,Tifinagh-MNIST\18\1188_2.png
18,1189_2.png,ⵓ,u,Tifinagh-MNIST\18\1189_2.png
18,1190_2.png,ⵓ,u,Tifinagh-MNIST\18\1190_2.png
18,1191_2.png,ⵓ,u,Tifinagh-MNIST\18\1191_2.png
18,1192_2.png,ⵓ,u,Tifinagh-MNIST\18\1192_2.png
18,1193_2.png,ⵓ,u,Tifinagh-MNIST\18\1193_2.png
18,1194_2.png,ⵓ,u,Tifinagh-MNIST\18\1194_2.png
18,1195_2.png,ⵓ,u,Tifinagh-MNIST\18\1195_2.png
18,1196_2.png,ⵓ,u,Tifinagh-MNIST\18\1196_2.png
18,1197_2.png,ⵓ,u,Tifinagh-MNIST\18\1197_2.png
18,1198_2.png,ⵓ,u,Tifinagh-MNIST\18\1198_2.png
18,1199_2.png,ⵓ,u,Tifinagh-MNIST\18\1199_2.png
18,1200_2.png,ⵓ,u,Tifinagh-MNIST\18\1200_2.png
18,1201_2.png,ⵓ,u,Tifinagh-MNIST\18\1201_2.png
18,1202_2.png,ⵓ,u,Tifinagh-MNIST\18\1202_2.png
18,1203_2.png,ⵓ,u,Tifinagh-MNIST\18\1203_2.png
18,1204_2.png,ⵓ,u,Tifinagh-MNIST\18\1204_2.png
18,1205_2.png,ⵓ,u,Tifinagh-MNIST\18\1205_2.png
18,1206_2.png,ⵓ,u,Tifinagh-MNIST\18\1206_2.png
18,1207_2.png,ⵓ,u,Tifinagh-MNIST\18\1207_2.png
18,1208_2.png,ⵓ,u,Tifinagh-MNIST\18\1208_2.png
18,1209_2.png,ⵓ,u,Tifinagh-MNIST\18\1209_2.png
18,1210_2.png,ⵓ,u,Tifinagh-MNIST\18\1210_2.png
18,1211_2.png,ⵓ,u,Tifinagh-MNIST\18\1211_2.png
18,1212_2.png,ⵓ,u,Tifinagh-MNIST\18\1212_2.png
18,1213_2.png,ⵓ,u,Tifinagh-MNIST\18\1213_2.png
18,1214_2.png,ⵓ,u,Tifinagh-MNIST\18\1214_2.png
18,1215_2.png,ⵓ,u,Tifinagh-MNIST\18\1215_2.png
18,1216_2.png,ⵓ,u,Tifinagh-MNIST\18\1216_2.png
18,1217_2.png,ⵓ,u,Tifinagh-MNIST\18\1217_2.png
18,1218_2.png,ⵓ,u,Tifinagh-MNIST\18\1218_2.png
18,1219_2.png,ⵓ,u,Tifinagh-MNIST\18\1219_2.png
18,1220_2.png,ⵓ,u,Tifinagh-MNIST\18\1220_2.png
18,1221_2.png,ⵓ,u,Tifinagh-MNIST\18\1221_2.png
18,1222_2.png,ⵓ,u,Tifinagh-MNIST\18\1222_2.png
18,1223_2.png,ⵓ,u,Tifinagh-MNIST\18\1223_2.png
18,1224_2.png,ⵓ,u,Tifinagh-MNIST\18\1224_2.png
18,1225_2.png,ⵓ,u,Tifinagh-MNIST\18\1225_2.png
18,1226_2.png,ⵓ,u,Tifinagh-MNIST\18\1226_2.png
18,1227_2.png,ⵓ,u,Tifinagh-MNIST\18\1227_2.png
18,1228_2.png,ⵓ,u,Tifinagh-MNIST\18\1228_2.png
18,1229_2.png,ⵓ,u,Tifinagh-MNIST\18\1229_2.png
18,1230_2.png,ⵓ,u,Tifinagh-MNIST\18\1230_2.png
18,1231_2.png,ⵓ,u,Tifinagh-MNIST\18\1231_2.png
18,1232_2.png,ⵓ,u,Tifinagh-MNIST\18\1232_2.png
18,1233_2.png,ⵓ,u,Tifinagh-MNIST\18\1233_2.png
18,1234_2.png,ⵓ,u,Tifinagh-MNIST\18\1234_2.png
18,1235_2.png,ⵓ,u,Tifinagh-MNIST\18\1235_2.png
18,1236_2.png,ⵓ,u,Tifinagh-MNIST\18\1236_2.png
18,1237_2.png,ⵓ,u,Tifinagh-MNIST\18\1237_2.png
18,1238_2.png,ⵓ,u,Tifinagh-MNIST\18\1238_2.png
18,1239_2.png,ⵓ,u,Tifinagh-MNIST\18\1239_2.png
18,1240_2.png,ⵓ,u,Tifinagh-MNIST\18\1240_2.png
18,1241_2.png,ⵓ,u,Tifinagh-MNIST\18\1241_2.png
18,1242_2.png,ⵓ,u,Tifinagh-MNIST\18\1242_2.png
18,1243_2.png,ⵓ,u,Tifinagh-MNIST\18\1243_2.png
18,1244_2.png,ⵓ,u,Tifinagh-MNIST\18\1244_2.png
18,1245_2.png,ⵓ,u,Tifinagh-MNIST\18\1245_2.png
18,1246_2.png,ⵓ,u,Tifinagh-MNIST\18\1246_2.png
18,1247_2.png,ⵓ,u,Tifinagh-MNIST\18\1247_2.png
18,1248_2.png,ⵓ,u,Tifinagh-MNIST\18\1248_2.png
18,1249_2.png,ⵓ,u,Tifinagh-MNIST\18\1249_2.png
18,1250_2.png,ⵓ,u,Tifinagh-MNIST\18\1250_2.png
18,1251_2.png,ⵓ,u,Tifinagh-MNIST\18\1251_2.png
18,1252_2.png,ⵓ,u,Tifinagh-MNIST\18\1252_2.png
18,1253_2.png,ⵓ,u,Tifinagh-MNIST\18\1253_2.png
18,1254_2.png,ⵓ,u,Tifinagh-MNIST\18\1254_2.png
18,1255_2.png,ⵓ,u,Tifinagh-MNIST\18\1255_2.png
18,1256_2.png,ⵓ,u,Tifinagh-MNIST\18\1256_2.png
18,1257_2.png,ⵓ,u,Tifinagh-MNIST\18\1257_2.png
18,1258_2.png,ⵓ,u,Tifinagh-MNIST\18\1258_2.png
18,1259_2.png,ⵓ,u,Tifinagh-MNIST\18\1259_2.png
18,1260_2.png,ⵓ,u,Tifinagh-MNIST\18\1260_2.png
18,1261_2.png,ⵓ,u,Tifinagh-MNIST\18\1261_2.png
18,1262_2.png,ⵓ,u,Tifinagh-MNIST\18\1262_2.png
18,1263_2.png,ⵓ,u,Tifinagh-MNIST\18\1263_2.png
18,1264_2.png,ⵓ,u,Tifinagh-MNIST\18\1264_2.png
18,1265_2.png,ⵓ,u,Tifinagh-MNIST\18\1265_2.png
18,1266_2.png,ⵓ,u,Tifinagh-MNIST\18\1266_2.png
18,1267_2.png,ⵓ,u,Tifinagh-MNIST\18\1267_2.png
18,1268_2.png,ⵓ,u,Tifinagh-MNIST\18\1268_2.png
18,1269_2.png,ⵓ,u,Tifinagh-MNIST\18\1269_2.png
18,1270_2.png,ⵓ,u,Tifinagh-MNIST\18\1270_2.png
18,1271_2.png,ⵓ,u,Tifinagh-MNIST\18\1271_2.png
18,1272_2.png,ⵓ,u,Tifinagh-MNIST\18\1272_2.png
18,1273_2.png,ⵓ,u,Tifinagh-MNIST\18\1273_2.png
18,1274_2.png,ⵓ,u,Tifinagh-MNIST\18\1274_2.png
18,1275_2.png,ⵓ,u,Tifinagh-MNIST\18\1275_2.png
18,1276_2.png,ⵓ,u,Tifinagh-MNIST\18\1276_2.png
18,1277_2.png,ⵓ,u,Tifinagh-MNIST\18\1277_2.png
18,1278_2.png,ⵓ,u,Tifinagh-MNIST\18\1278_2.png
18,1279_2.png,ⵓ,u,Tifinagh-MNIST\18\1279_2.png
18,1280_2.png,ⵓ,u,Tifinagh-MNIST\18\1280_2.png
18,1281_2.png,ⵓ,u,Tifinagh-MNIST\18\1281_2.png
18,1282_2.png,ⵓ,u,Tifinagh-MNIST\18\1282_2.png
18,1283_2.png,ⵓ,u,Tifinagh-MNIST\18\1283_2.png
18,1284_2.png,ⵓ,u,Tifinagh-MNIST\18\1284_2.png
18,1285_2.png,ⵓ,u,Tifinagh-MNIST\18\1285_2.png
18,1286_2.png,ⵓ,u,Tifinagh-MNIST\18\1286_2.png
18,1287_2.png,ⵓ,u,Tifinagh-MNIST\18\1287_2.png
18,1288_2.png,ⵓ,u,Tifinagh-MNIST\18\1288_2.png
18,1289_2.png,ⵓ,u,Tifinagh-MNIST\18\1289_2.png
18,1290_2.png,ⵓ,u,Tifinagh-MNIST\18\1290_2.png
18,1291_2.png,ⵓ,u,Tifinagh-MNIST\18\1291_2.png
18,1292_2.png,ⵓ,u,Tifinagh-MNIST\18\1292_2.png
18,1293_2.png,ⵓ,u,Tifinagh-MNIST\18\1293_2.png
18,1294_2.png,ⵓ,u,Tifinagh-MNIST\18\1294_2.png
18,1295_2.png,ⵓ,u,Tifinagh-MNIST\18\1295_2.png
18,1296_2.png,ⵓ,u,Tifinagh-MNIST\18\1296_2.png
18,1297_2.png,ⵓ,u,Tifinagh-MNIST\18\1297_2.png
18,1298_2.png,ⵓ,u,Tifinagh-MNIST\18\1298_2.png
18,1299_2.png,ⵓ,u,Tifinagh-MNIST\18\1299_2.png
18,1300_2.png,ⵓ,u,Tifinagh-MNIST\18\1300_2.png
18,1301_2.png,ⵓ,u,Tifinagh-MNIST\18\1301_2.png
18,1302_2.png,ⵓ,u,Tifinagh-MNIST\18\1302_2.png
18,1303_2.png,ⵓ,u,Tifinagh-MNIST\18\1303_2.png
18,1304_2.png,ⵓ,u,Tifinagh-MNIST\18\1304_2.png
18,1305_2.png,ⵓ,u,Tifinagh-MNIST\18\1305_2.png
18,1306_2.png,ⵓ,u,Tifinagh-MNIST\18\1306_2.png
18,1307_2.png,ⵓ,u,Tifinagh-MNIST\18\1307_2.png
18,1308_2.png,ⵓ,u,Tifinagh-MNIST\18\1308_2.png
18,1309_2.png,ⵓ,u,Tifinagh-MNIST\18\1309_2.png
18,1310_2.png,ⵓ,u,Tifinagh-MNIST\18\1310_2.png
18,1311_2.png,ⵓ,u,Tifinagh-MNIST\18\1311_2.png
18,1312_2.png,ⵓ,u,Tifinagh-MNIST\18\1312_2.png
18,1313_2.png,ⵓ,u,Tifinagh-MNIST\18\1313_2.png
18,1314_2.png,ⵓ,u,Tifinagh-MNIST\18\1314_2.png
18,1315_2.png,ⵓ,u,Tifinagh-MNIST\18\1315_2.png
18,1316_2.png,ⵓ,u,Tifinagh-MNIST\18\1316_2.png
18,1317_2.png,ⵓ,u,Tifinagh-MNIST\18\1317_2.png
18,1318_2.png,ⵓ,u,Tifinagh-MNIST\18\1318_2.png
18,1319_2.png,ⵓ,u,Tifinagh-MNIST\18\1319_2.png
18,1320_2.png,ⵓ,u,Tifinagh-MNIST\18\1320_2.png
18,1321_2.png,ⵓ,u,Tifinagh-MNIST\18\1321_2.png
18,1322_2.png,ⵓ,u,Tifinagh-MNIST\18\1322_2.png
18,1323_2.png,ⵓ,u,Tifinagh-MNIST\18\1323_2.png
18,1324_2.png,ⵓ,u,Tifinagh-MNIST\18\1324_2.png
18,1325_2.png,ⵓ,u,Tifinagh-MNIST\18\1325_2.png
18,1326_2.png,ⵓ,u,Tifinagh-MNIST\18\1326_2.png
18,1327_2.png,ⵓ,u,Tifinagh-MNIST\18\1327_2.png
18,1328_2.png,ⵓ,u,Tifinagh-MNIST\18\1328_2.png
18,1329_2.png,ⵓ,u,Tifinagh-MNIST\18\1329_2.png
18,1330_2.png,ⵓ,u,Tifinagh-MNIST\18\1330_2.png
18,1331_2.png,ⵓ,u,Tifinagh-MNIST\18\1331_2.png
18,1332_2.png,ⵓ,u,Tifinagh-MNIST\18\1332_2.png
18,1333_2.png,ⵓ,u,Tifinagh-MNIST\18\1333_2.png
18,1334_2.png,ⵓ,u,Tifinagh-MNIST\18\1334_2.png
18,1335_2.png,ⵓ,u,Tifinagh-MNIST\18\1335_2.png
18,1336_2.png,ⵓ,u,Tifinagh-MNIST\18\1336_2.png
18,1337_2.png,ⵓ,u,Tifinagh-MNIST\18\1337_2.png
18,1338_2.png,ⵓ,u,Tifinagh-MNIST\18\1338_2.png
18,1339_2.png,ⵓ,u,Tifinagh-MNIST\18\1339_2.png
18,1340_2.png,ⵓ,u,Tifinagh-MNIST\18\1340_2.png
18,1341_2.png,ⵓ,u,Tifinagh-MNIST\18\1341_2.png
18,1342_2.png,ⵓ,u,Tifinagh-MNIST\18\1342_2.png
18,1343_2.png,ⵓ,u,Tifinagh-MNIST\18\1343_2.png
18,1344_2.png,ⵓ,u,Tifinagh-MNIST\18\1344_2.png
18,1345_2.png,ⵓ,u,Tifinagh-MNIST\18\1345_2.png
18,1346_2.png,ⵓ,u,Tifinagh-MNIST\18\1346_2.png
18,1347_2.png,ⵓ,u,Tifinagh-MNIST\18\1347_2.png
18,1348_2.png,ⵓ,u,Tifinagh-MNIST\18\1348_2.png
18,1349_2.png,ⵓ,u,Tifinagh-MNIST\18\1349_2.png
18,1350_2.png,ⵓ,u,Tifinagh-MNIST\18\1350_2.png
18,1351_2.png,ⵓ,u,Tifinagh-MNIST\18\1351_2.png
18,1352_2.png,ⵓ,u,Tifinagh-MNIST\18\1352_2.png
18,1353_2.png,ⵓ,u,Tifinagh-MNIST\18\1353_2.png
18,1354_2.png,ⵓ,u,Tifinagh-MNIST\18\1354_2.png
18,1355_2.png,ⵓ,u,Tifinagh-MNIST\18\1355_2.png
18,1356_2.png,ⵓ,u,Tifinagh-MNIST\18\1356_2.png
18,1357_2.png,ⵓ,u,Tifinagh-MNIST\18\1357_2.png
18,1358_2.png,ⵓ,u,Tifinagh-MNIST\18\1358_2.png
18,1359_2.png,ⵓ,u,Tifinagh-MNIST\18\1359_2.png
18,1360_2.png,ⵓ,u,Tifinagh-MNIST\18\1360_2.png
18,1361_2.png,ⵓ,u,Tifinagh-MNIST\18\1361_2.png
18,1362_2.png,ⵓ,u,Tifinagh-MNIST\18\1362_2.png
18,1363_2.png,ⵓ,u,Tifinagh-MNIST\18\1363_2.png
18,1364_2.png,ⵓ,u,Tifinagh-MNIST\18\1364_2.png
18,1365_2.png,ⵓ,u,Tifinagh-MNIST\18\1365_2.png
18,1366_2.png,ⵓ,u,Tifinagh-MNIST\18\1366_2.png
18,1367_2.png,ⵓ,u,Tifinagh-MNIST\18\1367_2.png
18,1368_2.png,ⵓ,u,Tifinagh-MNIST\18\1368_2.png
18,1369_2.png,ⵓ,u,Tifinagh-MNIST\18\1369_2.png
18,1370_2.png,ⵓ,u,Tifinagh-MNIST\18\1370_2.png
18,1371_2.png,ⵓ,u,Tifinagh-MNIST\18\1371_2.png
18,1372_2.png,ⵓ,u,Tifinagh-MNIST\18\1372_2.png
18,1373_2.png,ⵓ,u,Tifinagh-MNIST\18\1373_2.png
18,1374_2.png,ⵓ,u,Tifinagh-MNIST\18\1374_2.png
18,1375_2.png,ⵓ,u,Tifinagh-MNIST\18\1375_2.png
18,1376_2.png,ⵓ,u,Tifinagh-MNIST\18\1376_2.png
18,1377_2.png,ⵓ,u,Tifinagh-MNIST\18\1377_2.png
18,1378_2.png,ⵓ,u,Tifinagh-MNIST\18\1378_2.png
18,1379_2.png,ⵓ,u,Tifinagh-MNIST\18\1379_2.png
